SPEC_ID,NAME,RA,DEC,Z,Z_HELIO,Quality
113543,g2329589-432318,352.49525,-43.38836111,0.169707,0.16978,4
113544,g2337042-433752,354.2675833,-43.63111111,0.12902,0.12909,4
113545,g2335210-434523,353.8375,-43.75647222,0.051385,0.05145,4
113546,g2332508-435314,353.2114583,-43.88730556,0.196795,0.196869,4
113547,g2327520-440648,351.9665,-44.11327778,0.088921,0.088989,3
113548,g2333222-435912,353.3422917,-43.98675,0.057524,0.05759,4
113549,g2335429-442107,353.9286667,-44.35205556,0.035951,0.036016,4
113551,g2328226-435036,352.094,-43.84344444,0.05674,0.056806,4
113552,g2325363-432227,351.401375,-43.37402778,0.085759,0.085826,4
113553,g2326576-440736,351.7399583,-44.12666667,0.056203,0.056269,4
113554,g2333164-450057,353.3183333,-45.01591667,0.010215,0.010278,4
113555,g2331033-444520,352.7637083,-44.75561111,0.010675,0.010738,4
113556,g2332454-451714,353.1890833,-45.28711111,0.165685,0.165758,4
113557,g2329021-450645,352.2587083,-45.11247222,0.070961,0.071028,3
113558,g2325332-440232,351.3883333,-44.04208333,0.034111,0.034175,4
113559,g2330315-452928,352.63125,-45.49113889,0.050269,0.050334,4
113560,g2330163-453707,352.568,-45.61861111,0.205742,0.205816,4
113561,g2326121-443334,351.5505833,-44.55933333,0.068741,0.068808,4
113562,g2324407-441209,351.1695417,-44.20236111,0.03549,0.035555,4
113563,g2325206-445338,351.336,-44.89377778,0.125137,0.125207,4
113564,g2321095-435556,350.28975,-43.93222222,0.034281,0.034345,4
113565,g2323331-435858,350.8877917,-43.98280556,0.056253,0.056318,4
113566,g2324006-433259,351.002375,-43.54966667,0.128855,0.128926,4
113569,g2320254-265318,350.1059583,-26.88827778,0.083966,0.083993,3
113571,g2318369-264452,349.6535417,-26.74777778,0.0219,0.021926,3
113572,g2318434-270753,349.6805833,-27.13147222,0.02223,0.022255,4
113573,g2317391-271913,349.4127083,-27.32008333,0.075714,0.07574,3
113577,g2318416-260638,349.6734167,-26.11041667,0.108234,0.108262,4
113578,g2315468-255419,348.944875,-25.90538889,0.02164,0.021665,4
113580,g2316571-251221,349.2375833,-25.20583333,0.108958,0.108986,3
113581,g2312571-255957,348.2379583,-25.99908333,0.049751,0.049777,4
113582,g2317066-254032,349.2775417,-25.67536111,0.067251,0.067277,3
113584,g2314102-251621,348.5424167,-25.27269444,0.053172,0.053199,3
113585,g2315564-250325,348.985125,-25.05691667,0.050733,0.050759,3
113586,g2317409-253644,349.420625,-25.61197222,0.066434,0.066461,4
113587,g2311519-251240,347.966375,-25.21083333,0.03144,0.031466,4
113588,g2315230-245301,348.8461667,-24.88363889,0.026918,0.026943,3
113592,g2315428-243431,348.9285417,-24.57519444,0.095627,0.095654,3
113593,g2311380-242117,347.9084167,-24.35472222,0.02112,0.021145,4
113594,g2316020-240145,349.0080833,-24.02894444,0.063175,0.063201,3
113595,g2316351-250242,349.146375,-25.04497222,0.05078,0.050806,4
113597,g2316184-231930,349.0767083,-23.32497222,0.026803,0.026828,4
113598,g2315469-230744,348.9455833,-23.12891667,0.070846,0.070873,3
113599,g2321446-241453,350.435625,-24.24811111,0.127442,0.12747,3
113600,g2319108-232640,349.79525,-23.44438889,0.027124,0.027149,4
113601,g2320381-234208,350.1586667,-23.70213889,0.088946,0.088973,4
113603,g2322178-233308,350.5741667,-23.55222222,0.005373,0.005398,4
113604,g2319161-223943,349.817375,-22.66183333,0.105841,0.105868,4
113605,g2322370-231537,350.65425,-23.25997222,0.059738,0.059764,4
113606,g2320539-223814,350.2244167,-22.63727778,0.029385,0.029411,3
113607,g2322134-230003,350.5559167,-23.00080556,0.218371,0.218401,3
113608,g2321198-230053,350.3325,-23.01494444,0.054684,0.05471,4
113609,g2324068-225310,351.0283333,-22.88622222,0.063546,0.063572,4
113610,g2325077-222509,351.2819583,-22.41916667,0.118544,0.118572,3
113611,g2325396-225113,351.4149167,-22.85369444,0.088782,0.088809,3
113612,g2325031-232334,351.263125,-23.39277778,0.087338,0.087365,4
113613,g2326381-234604,351.6588333,-23.76763889,0.126061,0.126089,4
113614,g2327165-232823,351.8185833,-23.47294444,0.089092,0.089119,4
113615,g2325573-244127,351.4887917,-24.69069444,0.21274,0.21277,4
113616,g2329057-225422,352.2739167,-22.90605556,0.05981,0.059837,4
113617,g2328480-232225,352.20025,-23.37369444,0.112211,0.112238,3
113619,g2326142-240631,351.5591667,-24.10841667,0.111249,0.111277,4
113620,g2330471-231050,352.6963333,-23.18072222,0.059681,0.059707,4
113621,g2331101-231810,352.792125,-23.30286111,0.062431,0.062457,4
113623,g2332282-232207,353.117375,-23.36858333,0.08574,0.085767,3
113624,g2325239-250111,351.3495833,-25.01963889,0.26053,0.26053,3
113625,g2332322-234620,353.133875,-23.77227778,0.111015,0.111043,3
113627,g2333497-234807,353.4569167,-23.80180556,0.059428,0.059454,4
113629,g2331454-243727,352.9390833,-24.62422222,0.012566,0.012591,4
113630,g2325384-253050,351.41,-25.51388889,1.59095,1.59095,3
113631,g2331481-245633,352.9505417,-24.9425,0.050645,0.050671,4
113632,g2329559-251600,352.4829167,-25.26677778,0.245174,0.245205,4
113633,g2335007-245649,353.7528333,-24.94683333,0.050186,0.050212,4
113634,g2331511-252229,352.963,-25.37480556,0.112064,0.112091,4
113637,g2330477-260322,352.6987083,-26.05613889,0.089947,0.089974,4
113638,g2334156-261109,353.5644167,-26.18611111,0.050848,0.050875,4
113639,g2334120-262529,353.5497917,-26.42475,0.050625,0.050651,4
113640,g2332280-261916,353.1164583,-26.32113889,0.051084,0.05111,4
113641,g2328597-260108,352.2485833,-26.01894444,0.109932,0.109959,4
113642,g2325127-243815,351.3028333,-24.63741667,0.08794,0.087967,4
113643,g2328216-262127,352.0900417,-26.35752778,0.109021,0.109048,4
113644,g2329195-263618,352.3311667,-26.605,0.087296,0.087323,3
113646,g2325337-262522,351.3904583,-26.42266667,0.028243,0.028269,4
113647,g2329029-270207,352.2619167,-27.03516667,0.092386,0.092413,4
113648,g2325459-263352,351.441,-26.56405556,0.027983,0.028009,4
113649,g2328344-271351,352.143125,-27.23088889,0.032054,0.03208,4
113657,g2321149-042837,350.31225,-4.47680556,0.043762,0.043717,4
113658,g2322410-030639,350.670625,-3.11069444,0.060804,0.060759,4
113659,g2319459-035418,349.9411667,-3.90505556,0.09149,0.091443,4
113660,g2321043-031206,350.2679583,-3.20166667,0.246099,0.246046,4
113661,g2318017-034148,349.50725,-3.69672222,0.017381,0.017337,4
113662,g2317430-033017,349.4293333,-3.50466667,0.01194,0.011897,4
113663,g2319262-021340,349.859,-2.22788889,1.006073,1.005987,3
113664,g2315433-034649,348.9305,-3.78027778,0.123833,0.123785,4
113665,g2316106-033322,349.044125,-3.55611111,0.01208,0.012037,4
113666,g2316404-022347,349.168375,-2.39625,0.023341,0.023297,4
113667,g2316292-023403,349.1217917,-2.56736111,0.022981,0.022937,4
113668,g2316078-024458,349.0324583,-2.74952778,0.109824,0.109776,4
113669,g2315351-023535,348.8963333,-2.59297222,0.023441,0.023397,4
113670,g2315484-022357,348.9514583,-2.39911111,0.022381,0.022337,4
113671,g2315397-021629,348.9152917,-2.27466667,0.025371,0.025327,4
113672,g2313245-020853,348.3521667,-2.14811111,0.105329,0.105282,4
113673,g2314237-020535,348.598875,-2.09291667,0.026041,0.025997,4
113674,g2319314-015042,349.8808333,-1.84505556,0.030763,0.030719,4
113675,g2316059-020352,349.0244583,-2.0645,0.106884,0.106836,4
113676,g2313465-014348,348.4439167,-1.73008333,0.023231,0.023187,4
113678,g2317257-013510,349.357,-1.58616667,0.014402,0.014358,4
113679,g2317133-011733,349.3055833,-1.2925,0.043393,0.043348,4
113681,g2315373-004224,348.9052917,-0.70655556,0.027822,0.027778,4
113683,g2315421-002607,348.9254167,-0.43522222,0.090904,0.090858,4
113684,g2316022-000743,349.0092917,-0.12855556,0.080704,0.080658,4
113685,g2320514-010041,350.2142917,-1.01133333,0.031064,0.03102,4
113686,g2321484-005411,350.4517083,-0.90294444,0.079146,0.0791,4
113687,g2321518-004127,350.4659167,-0.69080556,0.024334,0.02429,4
113688,g2322523-010001,350.718,-1.00025,0.033245,0.0332,4
113689,g2327107-004158,351.7945833,-0.69938889,0.099189,0.099142,4
113690,g2326372-011435,351.6550833,-1.24305556,0.197092,0.19704,4
113691,g2331394-001518,352.914,-0.25494444,0.800343,0.800343,3
113692,g2332315-002224,353.1310417,-0.37333333,0.05744,0.057394,4
113693,g2333187-002700,353.3279167,-0.45011111,0.058667,0.058621,4
113695,g2327551-014545,351.9795833,-1.7625,0.063674,0.063628,4
113696,g2333227-010855,353.3445,-1.14863889,0.093571,0.093524,4
113699,g2330084-013919,352.5349167,-1.65530556,0.060698,0.060652,4
113700,g2328453-020358,352.188625,-2.06616667,0.057987,0.057942,4
113701,g2332324-014427,353.1349583,-1.74080556,0.034134,0.03409,4
113702,g2333262-015801,353.359,-1.967,0.017037,0.016994,4
113703,g2329405-020538,352.418875,-2.09391667,0.059928,0.059882,4
113704,g2331535-020922,352.9729583,-2.15602778,0.008236,0.008193,4
113705,g2331034-021350,352.7640833,-2.2305,0.007946,0.007903,4
113706,g2326213-015906,351.588625,-1.98497222,0.042956,0.042911,4
113708,g2327444-020047,351.935,-2.01316667,0.018245,0.018202,4
113711,g2329400-030218,352.4167917,-3.03825,0.017405,0.017362,4
113712,g2324403-020006,351.1679583,-2.00163889,0.017214,0.017171,4
113714,g2326504-034106,351.7098333,-3.68491667,0.18911,0.189059,4
113717,g2325563-043105,351.4845,-4.51805556,0.088236,0.088189,4
113718,g2323200-371033,350.8331583,-37.17558889,0.05275,0.052664,3
113719,g2320535-372130,350.2230208,-37.35841944,0.060134,0.060047,4
113720,g2320342-361555,350.1423583,-36.2654,0.059793,0.059706,4
113721,g2321408-365429,350.4201417,-36.90803889,0.064104,0.064017,4
113722,g2320590-361305,350.2460583,-36.2181,0.061293,0.061206,4
113723,g2318422-372003,349.6756583,-37.33406111,0.059133,0.059046,4
113724,g2318179-371336,349.5744917,-37.22676111,0.060463,0.060376,4
113725,g2317359-371205,349.3996917,-37.20136944,0.175381,0.175285,4
113726,g2320552-363453,350.2298917,-36.58151944,0.086332,0.086243,4
113727,g2317373-363745,349.4054917,-36.62936944,0.053242,0.053156,4
113728,g2315234-365856,348.8474083,-36.98211111,0.059863,0.059776,4
113729,g2318082-360221,349.5343,-36.03923889,0.085581,0.085492,4
113730,g2323376-341839,350.9065917,-34.31108056,0.089885,0.089795,4
113731,g2325033-354227,351.2638208,-35.70741944,0.053613,0.053527,4
113732,g2324213-342645,351.0888708,-34.44588056,0.091305,0.091216,4
113733,g2314351-355239,348.6463292,-35.87743056,0.089251,0.089161,4
113734,g2314571-352523,348.7380083,-35.42308056,0.036427,0.036342,4
113735,g2324517-353354,351.2156417,-35.56493056,0.054253,0.054167,4
113736,g2311304-354055,347.8764583,-35.68191944,0.067282,0.067194,4
113737,g2323530-354019,350.9707292,-35.67186111,0.055093,0.055007,4
113738,g2326180-350954,351.5747708,-35.16511111,0.060614,0.060527,4
113739,g2318079-352158,349.5329292,-35.36591111,0.035917,0.035832,4
113740,g2319155-350341,349.8147,-35.06108056,0.197978,0.19788,4
113741,g2319391-344714,349.9128417,-34.78723056,0.053918,0.053832,4
113743,g2313088-343854,348.2869583,-34.64783056,0.035729,0.035645,4
113744,g2311270-343043,347.8624917,-34.51185,0.055097,0.05501,4
113745,g2326103-343346,351.5428792,-34.56288889,0.036748,0.036663,4
113746,g2319268-343747,349.8617208,-34.62966944,0.055552,0.055465,4
113747,g2317389-344349,349.4120208,-34.73016944,0.08649,0.086401,4
113748,g2312187-340802,348.0779417,-34.13386944,0.086582,0.086493,4
113749,g2313226-340903,348.3443292,-34.15086111,0.035579,0.035494,4
113750,g2320212-343729,350.0881292,-34.6246,0.054509,0.054422,4
113751,g2319088-341812,349.7867083,-34.30343889,0.085804,0.085715,4
113752,g2317019-335959,349.2578417,-33.99966944,0.054691,0.054605,4
113753,g2315101-331953,348.7922417,-33.33141111,0.075698,0.07561,4
113754,g2324594-342209,351.24765,-34.36928056,0.111137,0.111046,4
113755,g2319577-341602,349.9902,-34.26721944,0.089191,0.089101,4
113756,g2318228-334207,349.5950292,-33.70191944,0.088833,0.088744,4
113757,g2319383-332028,349.9093583,-33.34123889,0.088723,0.088634,4
113758,g2327160-341634,351.81665,-34.27606944,0.056193,0.056107,4
113759,g2318307-331941,349.6278083,-33.32813889,0.054001,0.053915,4
113760,g2319024-330332,349.75995,-33.0588,0.037816,0.037731,4
113761,g2328400-344928,352.1665292,-34.82458889,0.087186,0.087097,4
113762,g2320214-323015,350.0891083,-32.50408889,0.040687,0.040601,4
113763,g2321592-330026,350.4966417,-33.00728056,0.103965,0.103874,4
113764,g2321573-323738,350.4885583,-32.62708889,0.039937,0.039852,4
113765,g2323047-323144,350.7697417,-32.52896111,0.040841,0.040756,4
113766,g2325003-330134,351.2514292,-33.02601111,0.189362,0.189264,4
113767,g2327048-325020,351.7698417,-32.83881111,0.041028,0.040943,4
113768,g2327400-330326,351.9164417,-33.05716111,0.119857,0.119765,4
113769,g2328039-333721,352.0163917,-33.62238889,0.053109,0.053023,4
113770,g2328300-332624,352.12515,-33.44011944,0.056823,0.056737,4
113771,g2328375-335949,352.1563708,-33.99685,0.05177,0.051684,4
113772,g2320327-344954,350.1360792,-34.83156944,0.053852,0.053766,4
113773,g2328004-335128,352.00165,-33.85788889,0.0528,0.052713,4
113774,g2330160-330424,352.5665,-33.07346944,0.053533,0.053447,4
113775,g2331352-324643,352.89655,-32.77858056,0.054633,0.054547,4
113776,g2331028-334159,352.7616292,-33.6996,0.120305,0.120213,4
113777,g2331063-330435,352.7763083,-33.07638889,0.05548,0.055393,4
113778,g2329584-333830,352.4933792,-33.64163056,0.038842,0.038757,4
113779,g2329438-335811,352.4325292,-33.96973056,0.052603,0.052517,4
113780,g2329133-335609,352.3053292,-33.93566944,0.052503,0.052417,4
113781,g2331555-333421,352.98105,-33.57265,0.05358,0.053494,4
113782,g2331017-340113,352.7572,-34.02031944,0.05332,0.053234,4
113783,g2333488-332141,353.4531917,-33.36146944,0.053904,0.053818,3
113784,g2332000-335710,353.0000917,-33.9526,0.056734,0.056648,4
113785,g2334012-334839,353.50485,-33.81086944,0.039563,0.039478,3
113786,g2329472-342947,352.4469,-34.4966,0.040093,0.040007,4
113787,g2331268-340738,352.8617583,-34.12711111,0.096073,0.095984,4
113788,g2331293-341330,352.8721,-34.22493056,0.051954,0.051867,4
113789,g2332376-342911,353.1565917,-34.48636944,0.053501,0.053414,4
113790,g2330436-341732,352.6814583,-34.29226944,0.162748,0.162653,4
113791,g2332010-342346,353.0043583,-34.39593889,0.055791,0.055704,4
113792,g2335053-342742,353.7721583,-34.46153889,0.100185,0.100094,4
113793,g2330296-345024,352.6232583,-34.83981111,0.055321,0.055234,4
113794,g2334322-345547,353.6339417,-34.9297,0.04043,0.040345,4
113795,g2330351-345823,352.6463,-34.97301944,0.05349,0.053404,4
113796,g2330306-350959,352.6276583,-35.16638889,0.051534,0.051448,4
113798,g2336341-353359,354.1420917,-35.56631111,0.053335,0.053249,4
113799,g2333099-353425,353.2912917,-35.57368056,0.053125,0.053038,4
113800,g2335189-354720,353.8286417,-35.78878056,0.097395,0.097305,3
113801,g2329158-351844,352.3160708,-35.31225,0.087863,0.087774,4
113802,g2333032-355631,353.2633083,-35.94193889,0.095194,0.095105,4
113803,g2329159-353446,352.3163792,-35.57956111,0.053694,0.053608,4
113804,g2333015-361237,353.2561292,-36.21026111,0.094034,0.093945,4
113806,g2329446-355548,352.4357917,-35.93006111,0.052164,0.052078,4
113807,g2331044-361832,352.7681583,-36.30871111,0.035783,0.035699,4
113808,g2329220-354148,352.3414583,-35.69673889,0.096344,0.096254,4
113809,g2331261-362940,352.8585792,-36.49453056,0.095524,0.095435,4
113810,g2332101-364920,353.0419,-36.82223889,0.094485,0.094395,4
113811,g2329409-362306,352.4205,-36.38505,0.053811,0.053725,4
113812,g2331209-371307,352.8369792,-37.21861944,0.036031,0.035946,4
113813,g2329545-364028,352.4769292,-36.67451111,0.029229,0.029145,4
113814,g2328228-371510,352.0947917,-37.2526,0.055735,0.055648,4
113815,g2327302-370017,351.87585,-37.00465,0.095947,0.095858,4
113816,g2324266-355713,351.1092208,-35.95241944,0.060314,0.060227,3
113817,g2324005-364211,351.0019208,-36.70291111,0.094976,0.094887,4
113818,g2328335-352408,352.1395917,-35.40228056,0.052174,0.052087,4
113819,g2327012-353537,351.7547917,-35.59358056,0.05242,0.052334,4
113820,g2323519-042636,350.9662917,-4.44344444,0.018537,0.018575,4
113821,g2323480-040355,350.9501667,-4.06522222,0.069212,0.069251,4
113822,g2323116-034654,350.798375,-3.78169444,0.099784,0.099824,4
113824,g2322452-034010,350.6881667,-3.66936111,0.017097,0.017135,4
113825,g2321029-045338,350.262,-4.89377778,0.018806,0.018843,4
113826,g2321162-042823,350.3175417,-4.47316667,0.043195,0.043233,4
113827,g2320589-041625,350.2454583,-4.27358333,0.061514,0.061553,4
113829,g2322061-030759,350.5254583,-3.13294444,0.042926,0.042965,4
113830,g2322317-031146,350.6319583,-3.196,0.10002,0.100061,4
113831,g2320325-033952,350.1352917,-3.66452778,0.110819,0.11086,4
113832,g2319496-034354,349.9567083,-3.73169444,0.060654,0.060693,4
113833,g2322528-033317,350.7199583,-3.55461111,0.060802,0.060841,4
113834,g2318551-034943,349.7294583,-3.82869444,0.017346,0.017383,4
113835,g2318172-033736,349.5716667,-3.62666667,0.024852,0.02489,4
113836,g2318449-032528,349.686875,-3.42436111,0.025992,0.02603,4
113837,g2320151-030409,350.0630417,-3.06902778,0.110399,0.11044,4
113838,g2318435-030020,349.68125,-3.00552778,0.031126,0.031164,4
113839,g2317010-025923,349.254,-2.98972222,0.199527,0.199572,4
113840,g2317275-024902,349.3645833,-2.81725,0.026295,0.026333,4
113841,g2318567-022953,349.7362917,-2.49816667,0.108639,0.10868,4
113842,g2316178-024755,349.0741667,-2.79852778,0.109031,0.109072,4
113843,g2317419-023351,349.4244583,-2.56422222,0.110058,0.110099,4
113844,g2318122-022618,349.55075,-2.43841667,0.023926,0.023964,4
113845,g2320028-023428,350.0114583,-2.57433333,0.10532,0.105361,4
113846,g2316374-021950,349.1559583,-2.33055556,0.026825,0.026863,4
113847,g2317008-022329,349.253125,-2.39136111,0.025362,0.0254,4
113848,g2315056-021929,348.7735,-2.32475,0.027815,0.027853,4
113849,g2318337-021636,349.6403333,-2.27661111,0.107603,0.107644,4
113850,g2320115-015124,350.0478333,-1.85658333,0.012098,0.012135,4
113851,g2317144-020927,349.3098333,-2.15736111,0.115072,0.115113,4
113852,g2319184-020517,349.8264583,-2.08813889,0.030636,0.030674,4
113853,g2318002-020855,349.5009167,-2.14858333,0.025106,0.025144,4
113854,g2315593-015047,348.99725,-1.84625,0.025955,0.025993,4
113855,g2317274-014425,349.3642917,-1.74025,0.07673,0.07677,4
113856,g2319255-014855,349.856375,-1.81533333,0.031226,0.031265,4
113858,g2318419-012657,349.67475,-1.44908333,0.029336,0.029374,4
113859,g2320359-021712,350.1495833,-2.28669444,0.018887,0.018925,4
113861,g2317569-011743,349.4872083,-1.29513889,0.116023,0.116064,4
113862,g2320302-013948,350.126,-1.66338889,0.313775,0.313824,4
113864,g2318538-010337,349.7241667,-1.06025,0.029277,0.029315,4
113865,g2318084-002326,349.5350833,-0.39052778,0.029127,0.029165,4
113866,g2321392-010904,350.4133333,-1.15113889,0.076296,0.076336,4
113867,g2320291-010009,350.1211667,-1.00244444,0.031087,0.031125,4
113868,g2323331-015850,350.8877083,-1.98061111,0.043018,0.043056,4
113869,g2320079-002057,350.0329167,-0.34913889,0.031848,0.031886,4
113870,g2321248-005908,350.3533333,-0.98561111,0.031628,0.031666,4
113871,g2321373-005402,350.4055833,-0.90055556,0.030738,0.030776,4
113872,g2322387-005904,350.66125,-0.98433333,0.033198,0.033236,4
113873,g2323216-002023,350.8397917,-0.33969444,0.080794,0.080834,4
113874,g2324284-004835,351.118375,-0.80963889,0.101663,0.101704,4
113875,g2323582-000342,350.992625,-0.06177778,0.101946,0.101987,4
113876,g2324231-000628,351.0960833,-0.10775,0.00892,0.008958,4
113877,g2325481-002205,351.4504167,-0.36811111,0.065299,0.065338,4
113879,g2324002-015314,351.0009167,-1.88725,0.042888,0.042926,4
113880,g2324379-015952,351.1579583,-1.99766667,0.017999,0.018036,4
113881,g2326089-014329,351.536875,-1.72480556,0.097626,0.097667,4
113882,g2330115-001801,352.548,-0.30030556,0.908559,0.908629,3
113883,g2326165-015827,351.5687083,-1.97411111,0.042995,0.043033,4
113884,g2330326-000814,352.636,-0.13719444,0.057831,0.05787,4
113885,g2329300-012216,352.3751667,-1.371,0.04281,0.042849,4
113886,g2328330-012513,352.137625,-1.42013889,0.064996,0.065035,4
113887,g2327541-014925,351.9752083,-1.82363889,0.063985,0.064024,4
113888,g2329523-011758,352.4677917,-1.29947222,0.05968,0.059719,4
113889,g2332302-002927,353.1258333,-0.49091667,0.064641,0.06468,4
113890,g2332253-005049,353.1054167,-0.847,0.017593,0.01763,4
113891,g2333378-002126,353.4074583,-0.35730556,0.058242,0.058281,4
113892,g2333434-003411,353.4307917,-0.56958333,0.041939,0.041977,4
113893,g2333467-003958,353.4444167,-0.66622222,0.057692,0.057731,4
113895,g2333236-010835,353.3483333,-1.143,0.09238,0.09242,4
113896,g2331072-011251,352.7801667,-1.21408333,0.093939,0.093979,4
113898,g2333525-011959,353.4688333,-1.33305556,0.034339,0.034377,4
113899,g2332519-011715,353.2162917,-1.28741667,0.095599,0.09564,4
113900,g2332317-014421,353.1319583,-1.73925,0.034701,0.03474,4
113901,g2330595-015433,352.7480417,-1.90913889,0.05941,0.059449,4
113902,g2333288-015901,353.3699583,-1.98369444,0.017152,0.01719,4
113905,g2328407-021631,352.1695417,-2.27533333,0.058199,0.058238,4
113906,g2328097-024339,352.0402917,-2.72744444,0.033956,0.033994,4
113907,g2325074-030454,351.2806667,-3.08166667,0.060687,0.060726,4
113908,g2328011-020952,352.004625,-2.16441667,0.00768,0.007718,4
113909,g2327413-020136,351.9222083,-2.02663889,0.060908,0.060948,4
113910,g2333150-024313,353.312625,-2.72013889,0.007692,0.007729,4
113911,g2330323-022745,352.6347083,-2.4625,0.03322,0.03322,4
113912,g2335461-025251,353.94225,-2.88091667,0.008293,0.00833,4
113913,g2334315-025115,353.63125,-2.85427778,0.017132,0.01717,4
113914,g2334303-025713,353.6262083,-2.95366667,0.016952,0.01699,4
113915,g2333445-030450,353.43525,-3.08041667,0.017492,0.017529,4
113916,g2328148-021815,352.061625,-2.30413889,0.058679,0.058718,4
113917,g2327202-031529,351.834,-3.25816667,1.158073,1.158153,3
113918,g2331315-025008,352.8810833,-2.83552778,0.017561,0.017599,4
113919,g2323533-022420,350.9721667,-2.40563889,0.111525,0.111566,4
113920,g2330535-025604,352.723,-2.93430556,0.016951,0.016988,4
113921,g2330361-030224,352.6504167,-3.03988889,0.01722,0.017258,4
113922,g2328009-033232,352.0039167,-3.54208333,0.042958,0.042997,4
113923,g2328247-024801,352.1030417,-2.80027778,0.033289,0.033327,4
113924,g2325156-023938,351.315125,-2.66052778,0.024119,0.024156,4
113925,g2322371-025803,350.6544583,-2.96758333,0.060376,0.060415,4
113926,g2332015-035058,353.006125,-3.84930556,0.088728,0.088768,4
113927,g2327162-023023,351.8175417,-2.50638889,0.058058,0.058097,4
113928,g2329510-042204,352.462625,-4.36780556,0.091637,0.091677,4
113929,g2324453-030639,351.1886667,-3.11080556,0.060436,0.060476,4
113930,g2321575-023728,350.489375,-2.62438889,0.098334,0.098375,4
113931,g2327455-042214,351.939625,-4.3705,0.092475,0.092516,4
113933,g2326029-085912,351.511875,-8.98655556,0.083076,0.082992,4
113934,g2324564-084620,351.2347917,-8.77208333,0.09727,0.097185,4
113935,g2324277-083823,351.115375,-8.63966667,0.084749,0.084665,3
113936,g2321228-094630,350.3449583,-9.77502778,0.085094,0.08501,4
113937,g2321209-093910,350.33725,-9.65280556,0.082184,0.0821,4
113938,g2321234-093134,350.3474583,-9.52611111,0.069627,0.069544,4
113939,g2321030-092252,350.2625417,-9.38113889,0.082908,0.082824,4
113940,g2323214-073344,350.839,-7.56216667,2.09337,2.09337,3
113941,g2323480-083035,350.95,-8.50969444,1.96788,1.96788,3
113942,g2323384-081744,350.9100833,-8.29547222,0.083675,0.083591,4
113943,g2324525-073800,351.2187083,-7.63344444,0.08624,0.086156,4
113944,g2319595-090552,349.997875,-9.09763889,0.083134,0.08305,4
113945,g2318436-085455,349.6817083,-8.91516667,0.083527,0.083443,4
113946,g2317339-090535,349.3910833,-9.09316667,0.080063,0.07998,4
113947,g2318532-083932,349.7217083,-8.65880556,0.084794,0.08471,4
113948,g2319048-082906,349.7699167,-8.48511111,0.007341,0.007263,4
113949,g2321076-080636,350.2815,-8.10991667,0.09871,0.098625,4
113950,g2316463-082928,349.193,-8.491,0.085227,0.085143,4
113951,g2320221-080609,350.0922083,-8.10236111,0.059406,0.059324,4
113952,g2319385-075212,349.9104167,-7.87008333,0.083954,0.083871,4
113953,g2321359-080032,350.3996667,-8.00886111,0.03199,0.03191,4
113954,g2319206-075921,349.836,-7.98913889,0.084088,0.084004,4
113955,g2318024-075329,349.5099167,-7.89130556,0.086974,0.08689,4
113956,g2318075-074701,349.531125,-7.7835,0.011371,0.011293,4
113957,g2318539-073450,349.7244167,-7.58044444,0.011608,0.01153,4
113958,g2320126-072855,350.052625,-7.48197222,0.011582,0.011503,4
113959,g2315004-071832,348.7515,-7.30886111,0.083807,0.083723,4
113960,g2324329-081433,351.1370833,-8.24255556,0.086839,0.086755,4
113961,g2317120-065443,349.3000417,-6.912,0.024022,0.023943,4
113962,g2319130-071722,349.8042083,-7.28955556,0.095609,0.095524,4
113963,g2317370-064546,349.4040417,-6.76288889,0.024049,0.02397,4
113964,g2321569-065551,350.486875,-6.93077778,0.09837,0.098285,4
113965,g2323157-072148,350.8153333,-7.36327778,0.041952,0.041871,4
113966,g2316471-055532,349.1961667,-5.9255,0.347042,0.346938,3
113967,g2321136-055518,350.3065,-5.92175,0.064174,0.064091,4
113968,g2322245-064538,350.6019583,-6.76052778,0.033054,0.032974,4
113969,g2322350-063806,350.6457917,-6.63505556,0.225722,0.225627,4
113970,g2318316-052548,349.6318333,-5.43002778,0.043495,0.043414,4
113971,g2325175-071928,351.3230417,-7.32452778,0.08644,0.086356,4
113972,g2320081-052921,350.03375,-5.48913889,0.018843,0.018764,4
113973,g2320208-051348,350.0868333,-5.22986111,0.01918,0.019101,4
113974,g2322001-053624,350.5003333,-5.60663889,0.041952,0.041872,4
113975,g2321382-051917,350.4090833,-5.32144444,0.08993,0.089846,4
113976,g2321207-050305,350.3361667,-5.05133333,0.018824,0.018745,4
113977,g2322014-052852,350.5058333,-5.48116667,0.099351,0.099266,4
113978,g2324114-062503,351.0475833,-6.41738889,0.032195,0.032115,4
113979,g2325123-055747,351.3012917,-5.96311111,0.032506,0.032426,4
113980,g2325326-051213,351.385875,-5.20366667,0.044257,0.044176,4
113981,g2326272-045756,351.6135,-4.96552778,0.019042,0.018963,4
113982,g2325390-054256,351.4123333,-5.71544444,0.023135,0.023056,4
113983,g2325524-060953,351.4682917,-6.16475,0.032352,0.032272,4
113984,g2325175-064649,351.3227083,-6.78030556,0.0867,0.086616,4
113985,g2326578-062429,351.7409583,-6.408,0.032472,0.032392,4
113986,g2330015-052200,352.5060417,-5.36677778,0.06153,0.061448,4
113987,g2326406-072847,351.669,-7.47966667,0.062968,0.062886,4
113988,g2329526-060017,352.469,-6.00458333,1.45815,1.45815,4
113989,g2331537-050025,352.9735417,-5.00697222,0.017373,0.017294,4
